,AAV.TO,ABX.TO,AC.TO,ACB.TO,ACO-X.TO,AD.TO,AEM.TO,AGI.TO,AIF.TO,ALA.TO,AP-UN.TO,APH.TO,AQN.TO,ARE.TO,ARX.TO,ASR.TO,ATA.TO,ATD-B.TO,AX-UN.TO,BAD.TO,BAM-A.TO,BB.TO,BBD-B.TO,BBU-UN.TO,BCB.TO,BCE.TO,BEI-UN.TO,BEP-UN.TO,BIP-UN.TO,BIR.TO,BLX.TO,BMO.TO,BNS.TO,BPY-UN.TO,BTE.TO,BTO.TO,BYD-UN.TO,CAE.TO,CAR-UN.TO,CAS.TO,CCA.TO,CCL-B.TO,CCO.TO,CEU.TO,CFP.TO,CG.TO,CGX.TO,CHE-UN.TO,CHP-UN.TO,CHR.TO,CIGI.TO,CIX.TO,CJR-B.TO,CLS.TO,CM.TO,CMG.TO,CNQ.TO,CNR.TO,CP.TO,CPG.TO,CPX.TO,CRR-UN.TO,CSH-UN.TO,CSU.TO,CTC-A.TO,CU.TO,CUF-UN.TO,CVE.TO,CWB.TO,D-UN.TO,DGC.TO,DII-B.TO,DOL.TO,DOO.TO,DRG-UN.TO,DSG.TO,ECA.TO,ECI.TO,ECN.TO,EDV.TO,EFN.TO,EFX.TO,EIF.TO,ELD.TO,EMA.TO,EMP-A.TO,ENB.TO,ENF.TO,ENGH.TO,ERF.TO,ESI.TO,EXE.TO,FCR.TO,FFH.TO,FM.TO,FNV.TO,FR.TO,FRU.TO,FSV.TO,FTS.TO,FTT.TO,FVI.TO,G.TO,GC.TO,GEI.TO,GIB-A.TO,GIL.TO,GOOS.TO,GRT-UN.TO,GTE.TO,GUD.TO,GUY.TO,GWO.TO,H.TO,HBC.TO,HBM.TO,HCG.TO,HR-UN.TO,HSE.TO,IAG.TO,IFC.TO,IFP.TO,IGM.TO,IMG.TO,IMO.TO,INE.TO,IPL.TO,ITP.TO,IVN.TO,K.TO,KEL.TO,KEY.TO,KL.TO,KML.TO,KMP-UN.TO,KXS.TO,L.TO,LB.TO,LIF.TO,LNR.TO,LUC.TO,LUN.TO,MAG.TO,MAXR.TO,MEG.TO,MFC.TO,MFI.TO,MG.TO,MIC.TO,MNW.TO,MRE.TO,MRU.TO,MSI.TO,MTL.TO,MX.TO,NA.TO,NFI.TO,NG.TO,NGD.TO,NPI.TO,NSU.TO,NTR.TO,NVA.TO,NVU-UN.TO,NWC.TO,NXE.TO,OGC.TO,ONEX.TO,OR.TO,OSB.TO,OTEX.TO,PAAS.TO,PBH.TO,PD.TO,PEY.TO,PKI.TO,POU.TO,POW.TO,PPL.TO,PSI.TO,PSK.TO,PVG.TO,PWF.TO,PXT.TO,QBR-B.TO,QSR.TO,RBA.TO,RCI-B.TO,REI-UN.TO,RNW.TO,RUS.TO,RY.TO,SAP.TO,SCL.TO,SES.TO,SHOP.TO,SIA.TO,SJ.TO,SJR-B.TO,SLF.TO,SMF.TO,SNC.TO,SPB.TO,SRU-UN.TO,SSL.TO,SSRM.TO,STN.TO,SU.TO,SW.TO,T.TO,TA.TO,TCL-A.TO,TCN.TO,TCW.TO,TD.TO,TECK-B.TO,TFII.TO,THO.TO,TIH.TO,TOG.TO,TOU.TO,TOY.TO,TRI.TO,TRP.TO,TRQ.TO,TSGI.TO,TXG.TO,UNS.TO,VET.TO,VII.TO,WCN.TO,WCP.TO,WEED.TO,WEF.TO,WFT.TO,WJA.TO,WN.TO,WPK.TO,WPM.TO,WSP.TO,WTE.TO,X.TO,YRI.TO,ZZZ.TO
2009-09-01,NaN,35.853298,1.86,NaN,15.752154,NaN,65.331223,8.781051,6.646774,10.028924,10.749734,NaN,2.316069,9.153479,13.151027,2.22855,5.75,6.273508,4.436234,1.999713,12.86174,72.379997,4.388729,NaN,6.882622,16.421041,27.014227,10.884125,6.680968,7.317064,7.602175,35.259972,33.237499,NaN,16.461794,0.77,3.229768,7.729974,9.420957,6.325334,25.109869,2.379688,25.012936,0.233905,6.08,6.340901,NaN,4.205658,NaN,NaN,11.389281,13.890562,10.04061,10.2,41.176395,1.997729,30.073898,20.929834,44.650047,20.492496,10.992027,5.533321,3.97315,30.926619,49.052383,12.708607,9.484307,NaN,15.626001,9.945311,13.23,22.572836,NaN,NaN,NaN,5.9,26.650314,2.247118,NaN,16.699999,NaN,NaN,6.12348,11.643838,14.212274,10.467834,13.934794,7.10646,6.119644,14.424583,10.89892,NaN,7.574949,323.949158,12.53349,25.080507,2.68,8.303037,NaN,17.511839,12.564495,1.5,38.606533,8.14,NaN,12.54,9.422606,NaN,9.908328,4.49,NaN,4.24,17.760429,NaN,NaN,12.085723,15.231581,8.350224,22.519716,22.731083,26.299061,3.13,25.850592,14.074095,36.33366,2.93562,5.636285,2.420873,NaN,22.405834,NaN,4.967625,0.313953,NaN,NaN,NaN,21.020866,24.789392,10.810205,12.967151,0.69557,3.512475,6.23,26.882011,NaN,16.215502,8.392989,8.725416,NaN,NaN,6.771653,8.494197,5.210583,10.567379,15.148473,16.622988,NaN,5.5,4.09,5.964855,1.771846,NaN,12.254552,11.358109,10.992815,NaN,0.95571,25.448584,NaN,12.616681,8.661635,21.640326,6.279792,6.587165,6.589101,5.51333,13.517086,19.544256,8.93279,9.357138,NaN,NaN,19.871084,NaN,11.058686,NaN,22.074326,21.393126,10.964004,NaN,7.604656,39.896595,9.75281,24.75251,NaN,NaN,NaN,4.189779,12.715897,22.117472,2.751456,40.540524,5.787619,11.426768,2.35,23.08,11.694278,30.319149,10.69,9.831106,13.244155,8.646347,NaN,12.616961,21.184103,24.687775,6.409234,NaN,11.618617,15.818814,NaN,NaN,26.797415,22.129343,13.76,NaN,NaN,9.84705,18.020952,NaN,15.779534,1.448382,NaN,0.214056,12.305371,9.407788,45.958614,7.756927,12.404539,NaN,7.887918,26.356823,10.33957,NaN
2009-10-01,6.76,34.455936,1.03,NaN,16.097439,3.84226,51.969032,8.05396,7.548857,10.329671,11.02412,NaN,2.403222,8.756137,12.769654,1.954548,6.25,6.07876,4.699644,2.063933,12.054255,63.82,3.876563,NaN,7.514698,16.352697,26.027277,11.358354,5.918487,6.492231,7.517707,32.584717,30.775473,NaN,18.577923,0.75,3.184006,7.22449,8.66433,5.672934,25.656454,2.492491,25.441891,0.267353,6.05,7.219408,NaN,4.783651,NaN,NaN,10.93168,12.910257,9.835876,8.92,39.61404,2.083038,29.302361,20.95694,41.996784,20.876493,10.953135,5.681773,3.604766,30.720379,46.445202,12.923267,8.824286,NaN,16.92979,9.932909,13.35,22.273602,2.612732,NaN,NaN,5.61,25.96567,2.09086,NaN,18.799999,NaN,NaN,6.098449,11.548083,14.73395,10.295403,14.109105,7.486294,6.039709,14.005278,10.46606,NaN,7.95827,315.266632,13.253271,24.018002,3.14,7.650403,NaN,17.736162,12.533082,1.65,35.743938,7.52,NaN,13.22,8.487473,NaN,9.908328,5.18,NaN,5.59,15.847975,NaN,NaN,13.125656,14.534711,7.911965,21.294359,21.54451,25.760548,3.0,23.740532,13.348529,36.381626,3.076226,5.917983,1.596927,NaN,19.345154,NaN,5.069723,0.397674,NaN,NaN,NaN,19.990793,25.76228,11.523045,13.740635,0.912936,4.232484,5.69,31.550447,NaN,14.629988,9.947405,8.16705,15.311486,NaN,6.743476,8.193175,5.169106,10.577781,15.270333,16.067825,NaN,4.63,3.92,6.108054,2.330099,NaN,11.273403,11.382079,10.915184,NaN,1.08951,23.673779,NaN,10.613692,8.724264,20.152445,6.673875,6.458365,7.394292,6.305737,12.618443,17.198112,9.137387,8.530405,NaN,NaN,17.741833,NaN,10.346921,NaN,19.850248,22.68651,11.24293,NaN,7.047454,37.99017,10.188688,24.068739,NaN,NaN,NaN,4.309294,12.677602,19.731024,3.177738,36.683521,6.155002,10.706094,2.1,20.280001,11.410649,29.207062,9.73,9.949076,12.243567,9.116562,NaN,11.49142,18.868382,26.2862,5.661188,NaN,12.590092,15.273338,NaN,NaN,25.692677,22.240646,11.66,NaN,NaN,10.081448,17.859344,NaN,16.087717,1.829536,NaN,0.164658,11.812656,9.314136,45.763458,6.650039,12.413671,NaN,8.347634,21.285093,10.31309,NaN
2009-11-01,6.04,39.673859,1.26,NaN,16.95167,4.795971,59.367393,11.008939,7.850409,10.550774,11.532142,NaN,2.288497,10.911977,13.319324,2.20115,6.75,6.694934,4.89185,2.2159,11.793041,60.970001,3.97616,NaN,7.900969,17.634888,26.141022,11.917075,6.126107,6.625269,6.943321,34.986591,33.325848,NaN,19.132032,1.22,3.586082,7.28448,8.345963,7.050646,27.950462,3.073998,25.576872,0.320776,7.26,11.307506,NaN,4.868652,NaN,NaN,10.971222,13.0854,9.935164,8.58,43.914066,2.00807,29.406681,22.159058,45.641281,22.655184,11.699554,5.4986,3.808226,30.118872,47.05912,13.802035,9.036929,21.159369,18.141327,9.987323,16.379999,25.012722,2.748107,NaN,NaN,5.2,24.481298,2.032338,NaN,18.0,NaN,NaN,6.43754,13.453612,16.071312,10.797946,15.087926,6.849923,6.483804,14.439251,9.73775,NaN,8.144286,306.331604,14.741175,25.375156,3.66,7.84446,NaN,18.304005,11.842034,2.05,39.612118,7.2,NaN,13.05,9.061917,NaN,10.616062,6.01,NaN,7.15,16.195694,NaN,NaN,13.687784,16.187286,8.033234,20.696627,23.010275,29.202085,4.69,25.052273,18.501898,36.247532,3.063922,6.224848,2.09809,NaN,20.230602,NaN,5.926937,2.783718,NaN,NaN,NaN,22.146538,27.847754,11.508101,12.848854,0.973798,4.475729,6.26,34.637096,NaN,13.289508,10.133748,9.618423,16.571692,NaN,7.607544,8.923396,5.614735,10.489918,15.368535,18.002571,NaN,5.91,3.7,6.349663,2.791264,NaN,11.057551,11.94218,11.120886,NaN,1.729835,22.601337,NaN,8.945726,8.609815,23.207453,7.37959,6.430766,7.414026,7.110519,12.365701,17.744408,9.883269,8.259835,NaN,NaN,17.924276,NaN,11.550769,NaN,20.774866,22.68651,11.291641,NaN,7.252503,39.737698,11.499054,23.769588,NaN,NaN,NaN,4.538724,13.482082,19.223415,4.301572,41.169384,6.559346,11.278792,2.3,22.68,11.672462,30.817034,9.47,10.010544,13.389694,8.716986,NaN,11.591266,20.69521,30.537519,5.300163,NaN,12.991794,14.533051,NaN,NaN,24.931301,22.89123,12.48,NaN,NaN,10.681315,18.89764,NaN,17.326132,1.524614,NaN,0.164658,14.256653,10.046327,51.23085,6.829812,15.480577,NaN,8.989763,21.938332,12.567952,NaN
2009-12-01,6.9,36.82621,1.32,NaN,17.528746,5.059488,51.355511,11.708067,7.510228,10.997966,12.825002,NaN,2.777483,11.71651,13.178788,2.776554,7.48,6.468255,5.674379,2.414448,12.453232,71.029999,4.260172,NaN,7.602487,18.317043,26.282194,12.047019,6.807101,8.381364,8.193456,36.861427,33.820595,NaN,21.003696,1.21,4.630611,7.515867,9.158751,7.245145,29.115562,3.135034,28.622129,0.379043,8.13,9.393927,NaN,5.696347,NaN,NaN,11.468375,14.961707,11.036889,9.96,43.543491,2.013425,31.71431,22.976501,50.852818,22.900059,12.084072,5.950225,4.294523,31.579689,49.011036,14.943605,9.597195,20.914707,17.373236,10.912364,17.879999,25.062057,3.025625,NaN,NaN,6.32,14.761479,2.248795,NaN,17.700001,NaN,NaN,6.702758,14.286683,16.971685,11.574453,16.585495,7.576593,7.672809,14.58252,10.11539,NaN,8.758951,333.943024,14.370543,25.089441,4.07,7.905522,NaN,20.312935,13.190142,2.1,37.179798,7.95,NaN,14.24,11.444283,NaN,10.187134,6.0,NaN,8.01,17.974407,NaN,NaN,12.713431,16.790442,9.397684,22.707388,25.185171,29.123684,4.69,26.117668,15.357785,36.345856,3.304229,6.425727,2.531299,NaN,18.642569,NaN,6.430402,4.081391,NaN,NaN,NaN,22.682121,27.860809,13.065431,12.701329,0.912936,4.183835,6.3,36.424107,NaN,14.019822,10.355593,10.184435,17.234346,NaN,7.936264,9.635886,5.90079,11.05091,16.800631,17.16485,NaN,6.37,3.8,6.954476,2.046927,NaN,12.24474,12.3496,12.213693,NaN,1.662936,22.912016,NaN,10.449749,9.223103,22.062925,8.279983,7.037962,8.938382,7.755033,13.760468,19.700266,10.500752,8.755877,NaN,NaN,20.250324,NaN,12.163009,NaN,19.810284,23.564379,12.324862,NaN,8.020226,39.450897,12.064004,25.146824,NaN,NaN,NaN,5.137237,14.372136,20.191259,4.291883,45.404526,7.481441,11.984324,2.8,23.0,13.265152,30.336027,11.18,9.9842,14.427058,9.126699,NaN,12.762193,20.539518,30.813683,6.452372,NaN,14.1308,17.260427,NaN,NaN,25.552273,24.272875,15.51,NaN,NaN,11.581111,20.127344,NaN,19.536745,1.524614,NaN,0.164658,14.935545,10.548644,55.52013,7.765524,14.494782,NaN,9.369798,24.640036,10.780232,NaN
2010-01-01,6.8,32.971279,1.33,NaN,17.267696,4.877552,48.766071,10.626747,8.79433,10.778657,13.070244,NaN,2.804916,10.643351,13.151041,3.023156,7.29,6.490609,5.830975,2.625065,11.473623,67.470001,4.47318,NaN,7.611267,17.601492,26.637022,12.264144,6.609964,8.070943,8.12588,34.3204,31.110687,NaN,21.698364,1.25,4.306107,7.335839,9.330252,6.48794,33.075279,2.862848,24.421476,0.482458,7.3,9.420023,NaN,6.025691,NaN,NaN,11.632209,14.887591,10.37028,10.44,41.351688,2.017913,28.56996,21.55332,45.39809,22.077589,12.25364,6.267591,4.675218,32.653831,45.584538,14.776241,9.577512,19.647564,16.361774,13.020623,14.03,23.506269,2.741338,NaN,NaN,6.32,27.234514,2.557123,NaN,17.6,NaN,NaN,6.985758,12.160916,15.658357,11.618131,15.828357,7.3804,7.092888,13.872969,10.185794,NaN,8.956993,295.506958,13.885317,24.253107,3.34,8.074692,NaN,19.618841,13.719961,2.32,32.596718,7.58,NaN,14.09,10.210794,NaN,NaN,5.23,NaN,6.39,17.535034,NaN,NaN,11.32685,15.68713,10.276516,20.080332,25.075676,29.866344,4.42,25.99955,13.155823,34.446041,3.314694,6.739633,2.989991,NaN,16.659931,NaN,6.457047,3.97674,NaN,NaN,NaN,23.643118,24.991486,13.914954,12.363966,0.869463,4.076807,5.94,33.303268,NaN,14.172136,9.928695,11.247624,16.630192,NaN,7.748425,9.599033,5.815202,10.896742,19.704386,16.431612,NaN,5.6,4.29,7.118623,1.658577,NaN,12.323234,12.959989,11.738558,NaN,1.672493,23.979937,NaN,11.80408,9.097853,19.870716,8.329684,7.663559,8.284667,7.034739,14.275315,19.135181,10.475844,8.756652,NaN,NaN,19.87183,NaN,12.756108,NaN,18.798443,24.047344,11.923191,NaN,7.825716,36.569042,11.307212,24.212919,NaN,NaN,NaN,5.081375,13.240535,20.845385,4.398455,41.182808,6.927444,12.243041,2.65,18.57,11.74664,27.523354,11.8,9.964376,13.677438,8.822947,NaN,12.587931,19.617792,29.298939,6.319317,NaN,13.925624,26.845228,NaN,NaN,26.876934,23.164135,14.98,NaN,NaN,11.075501,20.183258,NaN,19.819895,1.524614,NaN,0.164658,14.845114,11.067987,57.491352,7.345212,13.463353,NaN,9.429107,22.512947,9.683081,NaN
2010-02-01,7.24,35.218521,1.49,NaN,18.473675,5.137007,54.820107,11.903825,8.321729,11.148953,12.807911,NaN,2.859513,10.87064,14.650762,3.288024,6.87,6.206462,5.730519,2.718774,13.425888,74.550003,5.073833,NaN,6.645592,18.70999,28.187851,12.874355,6.687253,8.425712,8.438414,37.445831,33.171776,NaN,24.005112,1.37,4.450723,7.662641,9.421844,6.675168,33.813927,2.971159,24.421476,0.499533,8.49,11.142242,NaN,6.340503,NaN,NaN,11.587014,14.292524,10.078207,10.73,45.305656,2.355404,29.670895,22.353687,45.676888,22.88273,12.282338,6.336063,4.722477,34.372452,44.964325,15.247606,9.577324,20.434742,16.552761,13.435206,17.030001,23.344524,2.907849,NaN,NaN,6.53,28.725342,2.981848,NaN,22.799999,NaN,NaN,7.41278,12.725871,16.291775,12.007603,15.9068,7.308573,7.226717,14.417127,10.212916,NaN,8.683686,301.770386,14.682089,24.558062,3.42,8.723379,NaN,19.314291,13.917658,2.3,35.82906,7.3,NaN,14.8,11.047962,NaN,9.293524,5.8,NaN,6.52,18.33423,NaN,NaN,12.451105,16.469475,10.057289,20.321901,25.94385,33.393986,4.64,26.797235,14.453666,34.723827,4.892019,7.157863,2.845587,NaN,18.353834,NaN,7.087288,4.290694,NaN,NaN,NaN,24.862667,26.253223,14.380699,14.451982,0.895547,4.329782,6.7,33.696575,NaN,14.005321,9.465652,11.473268,17.329739,NaN,7.945655,10.016706,6.31365,10.467686,20.537079,17.5191,NaN,6.07,4.65,7.660874,2.022655,NaN,13.608539,12.528802,11.784356,NaN,2.102562,24.639711,NaN,13.058619,11.140714,19.853111,9.044544,7.461161,8.861485,7.263477,16.765306,19.823944,10.97712,9.822679,NaN,NaN,20.451649,NaN,6.650261,NaN,18.455593,24.991644,11.969089,NaN,8.585666,40.104286,11.901289,24.409977,NaN,NaN,NaN,5.374648,13.331754,20.024389,4.679413,41.418285,7.249419,12.683862,3.2,17.809999,11.851365,24.792219,8.66,10.385451,13.480822,8.694046,NaN,12.414871,21.33267,32.387009,7.236515,NaN,15.490533,27.468634,NaN,NaN,27.486567,23.577663,16.809999,NaN,NaN,10.882848,21.872133,NaN,21.758417,1.524614,NaN,0.181124,16.604401,11.663956,57.524742,7.503174,14.659081,NaN,10.594275,21.531216,9.988763,NaN
2010-03-01,6.88,34.614502,2.22,NaN,19.568266,5.222682,51.193096,12.64956,8.955955,11.076545,13.691443,NaN,3.009655,10.635515,13.745917,3.954762,7.19,5.928703,5.96443,2.797971,13.893525,75.25,5.555356,NaN,6.952851,19.126478,28.893667,13.390364,7.046784,7.778261,8.962121,41.223862,35.309212,NaN,24.713499,1.29,4.447243,8.531243,9.529284,6.642608,34.465157,3.218566,23.500389,0.547251,9.45,11.568449,NaN,6.903155,NaN,NaN,13.106714,14.744969,11.126602,11.1,48.017139,2.425714,31.466721,24.916479,51.477547,23.001135,12.913667,6.714611,4.515222,38.230747,47.437153,17.065706,9.714005,21.094698,19.258501,13.934163,18.969999,24.954229,2.971475,NaN,NaN,6.56,26.318373,2.867323,NaN,24.300001,NaN,NaN,8.273239,11.806623,16.798542,12.933179,16.825111,7.451102,7.146792,14.832894,9.968787,NaN,9.176465,319.135223,14.963194,24.441463,3.16,9.117502,NaN,20.665854,14.550278,2.6,34.160385,7.35,NaN,15.2,11.898491,NaN,10.008411,6.0,NaN,6.45,19.749773,NaN,NaN,11.907714,17.473148,10.236729,22.235929,27.571894,35.442566,5.3,27.794342,12.604941,35.244213,5.076466,7.179989,2.820105,NaN,16.71768,NaN,7.350047,3.516276,NaN,NaN,NaN,25.273672,28.329815,16.204378,17.360607,0.886852,5.244387,7.7,32.277237,NaN,14.63158,9.198511,12.018247,17.601696,NaN,8.264984,10.481643,6.449452,10.923985,20.281509,17.981426,NaN,7.26,4.37,7.832792,2.443367,NaN,11.430387,13.878282,11.96757,NaN,2.217247,28.080515,NaN,11.226708,10.458321,20.607208,8.802115,7.194362,8.814802,6.892408,15.885385,20.908224,10.663743,8.703351,NaN,NaN,22.072493,NaN,15.035567,NaN,18.408958,25.00606,11.681847,NaN,9.273648,41.960903,11.715144,24.110098,NaN,NaN,NaN,5.815551,13.472444,22.060534,5.483536,41.721035,7.462195,13.287436,4.15,17.959999,11.5241,26.928215,8.56,11.368954,13.981163,9.689278,NaN,11.968554,24.016705,37.031658,7.765068,NaN,15.183688,22.637268,NaN,NaN,27.817732,25.231764,17.75,NaN,NaN,10.119805,22.356409,NaN,20.630548,1.372152,NaN,0.246988,17.515783,11.621387,58.534389,7.898078,14.558677,NaN,10.809795,22.545036,9.035742,NaN
2010-04-01,7.22,39.348804,2.23,NaN,18.934341,5.342779,58.304546,14.06646,9.045284,10.52719,14.240006,NaN,3.063435,9.95023,14.74811,4.301832,7.01,5.979783,5.980104,2.920674,13.85585,72.400002,4.726065,NaN,7.462025,19.831398,29.539228,13.20886,7.090348,8.008859,8.032966,42.186733,35.933769,NaN,24.768713,1.53,4.350641,8.0233,9.555228,6.478841,29.489086,3.377384,21.213863,0.609214,10.42,9.92451,NaN,6.939801,NaN,NaN,13.660368,14.61488,11.493282,10.02,48.801052,2.720039,32.879467,24.804144,54.095192,25.596085,13.089411,6.643834,4.687785,38.915791,47.847858,15.769261,9.769629,23.929735,19.17816,13.928673,21.18,27.818544,3.381661,NaN,NaN,6.25,28.144367,3.031932,NaN,23.4,NaN,NaN,8.270044,14.937819,16.202747,13.006829,17.134241,7.616972,7.800571,15.361482,9.36628,NaN,9.53671,321.725739,13.955145,26.262236,3.78,9.714432,NaN,20.064978,15.777391,2.28,39.539574,7.5,NaN,15.04,13.127526,NaN,10.473086,6.16,NaN,7.04,18.887428,NaN,NaN,12.104462,19.199045,10.749166,21.915333,27.603411,35.081882,5.51,26.587019,16.974655,38.31675,5.765862,7.17022,2.743656,NaN,18.722878,NaN,7.509987,3.537206,NaN,NaN,NaN,25.305117,29.233816,15.689448,18.641346,0.817295,4.660597,7.75,34.602901,NaN,13.375772,8.616304,12.773569,18.428877,NaN,8.631274,11.176103,6.201915,10.495041,19.595675,18.419168,NaN,8.99,5.95,8.364837,2.427186,NaN,12.030636,13.947379,12.500685,NaN,2.360604,28.605385,NaN,14.177726,9.292206,23.771446,8.689969,7.093163,8.724355,6.955371,16.428316,19.400282,11.266986,9.289665,NaN,NaN,20.506744,NaN,8.045385,NaN,20.089382,26.342596,12.338483,NaN,9.773316,43.478672,11.440657,24.909531,3.399395,NaN,5.551356,6.04071,12.835273,20.169825,6.27797,42.556644,7.310992,13.518373,3.95,20.870001,11.279743,28.42186,8.23,11.603394,13.004288,8.999722,NaN,11.749951,23.953255,33.407986,8.53609,NaN,14.593595,26.494568,NaN,NaN,27.765051,24.560474,16.17,NaN,12.000001,10.474885,22.38838,NaN,23.588732,1.448382,NaN,0.362248,19.981527,11.646931,61.163208,8.435215,18.218885,NaN,11.676104,21.881943,9.980618,NaN
2010-05-01,6.48,39.215569,1.82,NaN,18.425955,5.30176,56.105572,14.283282,7.826681,10.494544,13.328045,NaN,2.814489,8.282681,14.199385,4.429699,7.1,6.018094,5.886748,2.713292,14.465278,63.549999,4.324795,NaN,6.935295,19.948359,27.83927,12.41567,6.568069,8.328151,7.644411,42.020096,33.809654,NaN,23.771572,1.48,3.98611,8.204472,10.186596,5.619903,28.135311,3.372691,21.815376,0.606085,10.1,11.15094,NaN,6.347304,NaN,NaN,13.03892,12.74537,11.218338,9.69,46.968403,2.649465,31.311768,25.134645,53.191814,23.234468,13.101052,6.391024,4.534399,35.370129,49.642082,15.550303,9.421784,23.280823,17.963045,13.177692,22.75,29.427168,3.303144,NaN,NaN,5.98,27.842823,2.67133,NaN,25.200001,NaN,NaN,7.856635,17.302975,16.843204,12.943513,16.540291,7.868029,7.702057,14.9312,9.188915,NaN,9.568924,328.41098,10.420794,27.1502,3.83,8.878181,NaN,19.285271,13.971312,2.12,40.977612,6.35,NaN,16.25,13.946884,NaN,10.293616,5.55,NaN,6.74,17.188452,NaN,NaN,11.383063,17.578238,10.105101,20.350498,26.492657,36.421364,5.14,24.682983,17.105373,36.385181,5.577844,7.05027,2.33593,NaN,17.680576,NaN,7.289446,2.95116,NaN,NaN,NaN,26.375879,28.021267,15.010903,17.680925,0.782516,3.979508,7.34,36.877266,NaN,13.134831,8.509048,13.815726,15.966565,NaN,7.137942,10.827624,5.906978,10.021431,18.053226,17.185291,NaN,7.57,6.42,8.045314,2.597089,NaN,10.858117,13.771283,12.48068,NaN,3.039158,26.015013,NaN,10.585179,9.771606,23.427702,8.563109,6.899963,9.425846,6.14885,17.785639,18.973442,10.957287,8.414001,NaN,NaN,19.461437,NaN,7.75821,NaN,17.888035,26.248018,12.061765,NaN,8.618119,39.2276,11.756559,24.351206,3.267975,NaN,5.273915,5.416162,12.94335,20.439924,6.71394,38.827457,7.01636,13.024151,3.5,18.959999,11.353923,26.581598,8.34,12.075801,12.817619,9.014164,NaN,11.367394,23.136389,30.579367,7.719389,NaN,13.185125,23.962004,NaN,NaN,28.637447,24.327482,15.2,NaN,12.9,9.864114,21.424595,NaN,25.055632,1.524614,NaN,0.271686,19.754467,10.088898,61.523926,8.188675,18.109348,NaN,11.89028,20.570839,10.223607,NaN
2010-06-01,6.2,43.305935,1.69,NaN,18.488047,5.522666,58.440281,15.254808,8.086214,11.460203,13.447219,NaN,2.84215,8.133228,13.41991,5.114705,5.69,5.746724,5.672844,2.609658,13.040365,52.330002,4.336853,NaN,5.425332,20.182278,29.079569,12.991758,6.83398,8.603092,6.706808,39.038471,34.370235,NaN,23.250845,1.65,4.262565,7.96291,10.133298,5.286625,28.763899,3.343364,19.180582,0.681697,8.5,10.194154,NaN,6.429702,NaN,NaN,12.507871,12.319642,10.608429,8.6,43.289993,2.46715,29.697863,24.8939,51.547623,22.317993,12.885702,6.478129,4.55215,35.326889,45.648388,16.037895,9.554359,21.950943,18.898367,13.451051,23.65,25.850111,3.350524,NaN,NaN,5.71,27.005192,2.66157,NaN,22.0,NaN,NaN,7.620958,18.270102,17.057985,13.065058,17.522577,8.175717,7.108596,14.426023,8.540847,NaN,9.229841,325.803741,9.894213,29.060671,4.28,8.741327,NaN,19.63847,14.12402,2.09,42.000637,6.74,NaN,15.84,13.617358,NaN,10.040792,5.35,NaN,6.93,16.687269,NaN,NaN,10.464926,17.167471,10.57711,19.483202,27.680359,35.799469,4.1,23.403122,17.525536,34.839931,5.251947,7.387733,1.868744,NaN,17.564764,NaN,7.561043,2.218602,NaN,NaN,NaN,26.165794,27.915255,13.144135,16.515228,0.712959,2.928684,6.57,37.433033,NaN,11.359345,8.017453,13.546865,15.009816,NaN,7.109765,10.527537,5.893561,9.863556,17.37323,16.150139,NaN,7.42,6.61,8.352677,2.99353,NaN,10.01075,13.500002,12.747363,NaN,2.943587,24.896189,NaN,8.111742,8.637883,23.595167,8.087379,6.495166,9.764103,6.596757,17.392483,17.562136,11.266483,8.611976,NaN,NaN,18.16312,NaN,14.231342,NaN,16.359106,25.528948,12.258374,NaN,8.426797,36.081997,12.156444,23.129507,3.154078,NaN,5.263305,5.579978,12.985769,19.117828,7.799021,36.0825,6.928761,13.34994,3.4,18.99,10.289219,25.624659,7.07,12.403092,12.441641,9.414796,NaN,12.414871,22.243189,26.344784,7.279628,NaN,11.797221,24.039925,NaN,NaN,29.121866,24.402868,13.79,NaN,11.2,10.344174,21.62402,NaN,25.114782,3.811532,NaN,0.230522,15.090592,10.097409,61.079319,7.854082,19.469376,NaN,11.959372,21.224749,9.827622,NaN
